frame,t_s,s_m,x,y,z,speed_ms,speed_kph,curvature,heading_rad,accel_long_ms2,accel_lat_ms2,wheel_rot_rad,steer_norm,pitch_rad,roll_rad,wheelspin
838,34.916667,1747.8283,142.8456,639.2351,6.4955,55.91533,201.295,0.0000000,3.351032,11.4008,0.0000,4864.21836,0.00000,-0.010612,0.000000,0
839,34.958333,1750.1669,140.5581,638.7489,6.5038,56.38681,202.993,0.0000000,3.351032,11.2323,0.0000,4870.71451,0.00000,-0.010456,0.000000,0
840,35.000000,1752.5250,138.2515,638.2586,6.5122,56.85135,204.665,0.0000000,3.351032,11.0680,0.0000,4877.26486,0.00000,-0.010303,0.000000,0
841,35.041667,1754.9024,135.9261,637.7644,6.5206,57.30914,206.313,0.0000000,3.351032,10.9074,0.0000,4883.86864,0.00000,-0.010153,0.000000,0
842,35.083333,1757.2987,133.5821,637.2661,6.5291,57.76030,207.937,0.0000000,3.351032,10.7505,0.0000,4890.52509,0.00000,-0.010007,0.000000,0
843,35.125000,1759.7137,131.2199,636.7640,6.5377,58.20501,209.538,0.0000000,3.351032,10.5972,0.0000,4897.23346,0.00000,-0.009864,0.000000,0
844,35.166667,1762.1471,128.8397,636.2581,6.5463,58.64340,211.116,0.0000000,3.351032,10.4473,0.0000,4903.99295,0.00000,-0.009725,0.000000,0
845,35.208333,1764.5987,126.4417,635.7484,6.5550,59.07562,212.672,0.0000000,3.351032,10.3005,0.0000,4910.80286,0.00000,-0.009588,0.000000,0
846,35.250000,1767.0682,124.0261,635.2349,6.5638,59.50178,214.206,0.0000000,3.351032,10.1569,0.0000,4917.66257,0.00000,-0.009454,0.000000,0
847,35.291667,1769.5553,121.5933,634.7178,6.5726,59.92203,215.719,0.0000000,3.351032,10.0164,0.0000,4924.57128,0.00000,-0.009324,0.000000,0
848,35.333333,1772.0598,119.1435,634.1971,6.5815,60.33648,217.211,0.0000000,3.351032,9.8788,0.0000,4931.52835,0.00000,-0.009196,0.000000,0
849,35.375000,1774.5816,116.6769,633.6728,6.5905,60.74526,218.683,0.0000000,3.351032,9.7440,0.0000,4938.53308,0.00000,-0.009070,0.000000,0
850,35.416667,1777.1202,114.1938,633.1450,6.5995,61.14848,220.135,0.0000000,3.351032,9.6118,0.0000,4945.58488,0.00000,-0.008947,0.000000,0
851,35.458333,1779.6756,111.6942,632.6137,6.6085,61.54625,221.566,0.0000000,3.351032,9.4823,0.0000,4952.68309,0.00000,-0.008827,0.000000,0
852,35.500000,1782.2474,109.1786,632.0790,6.6177,61.93867,222.979,0.0000000,3.351032,9.3554,0.0000,4959.82706,0.00000,-0.008708,0.000000,0
853,35.541667,1784.8355,106.6471,631.5409,6.6268,62.32587,224.373,0.0000000,3.351032,9.2308,0.0000,4967.01614,0.00000,-0.008592,0.000000,0
854,35.583333,1787.4396,104.0999,630.9995,6.6361,62.70791,225.748,0.0000000,3.351032,9.1086,0.0000,4974.24985,0.00000,-0.008479,0.000000,0
855,35.625000,1790.0595,101.5372,630.4548,6.6454,63.08491,227.106,0.0000000,3.351032,8.9887,0.0000,4981.52748,0.00000,-0.008367,0.000000,0
856,35.666667,1792.6951,98.9592,629.9068,6.6547,63.45696,228.445,0.0000000,3.351032,8.8710,0.0000,4988.84853,0.00000,-0.008257,0.000000,0
857,35.708333,1795.3461,96.3661,629.3556,6.6641,63.82416,229.767,0.0000000,3.351032,8.7554,0.0000,4996.21233,0.00000,-0.008150,0.000000,0
858,35.750000,1798.0123,93.7582,628.8013,6.6736,64.18658,231.072,0.0000000,3.351032,8.6418,0.0000,5003.61848,0.00000,-0.008044,0.000000,0
859,35.791667,1800.6935,91.1356,628.2438,6.6831,64.54431,232.360,0.0000000,3.351032,8.5304,0.0000,5011.06630,0.00000,-0.007940,0.000000,0
860,35.833333,1803.3895,88.4985,627.6833,6.6927,64.89744,233.631,0.0000000,3.351032,8.4209,0.0000,5018.55527,0.00000,-0.007839,0.000000,0
861,35.875000,1806.1002,85.8470,627.1197,6.7023,65.24605,234.886,0.0000000,3.351032,8.3132,0.0000,5026.08488,0.00000,-0.007738,0.000000,0
862,35.916667,1808.8253,83.1815,626.5531,6.7119,65.59021,236.125,0.0000000,3.351032,8.2073,0.0000,5033.65466,0.00000,-0.007640,0.000000,0
863,35.958333,1811.5647,80.5020,625.9836,6.7217,65.93000,237.348,0.0000000,3.351032,8.1033,0.0000,5041.26403,0.00000,-0.007543,0.000000,0
864,36.000000,1814.3181,77.8087,625.4111,6.7314,66.26549,238.556,0.0000000,3.351032,8.0011,0.0000,5048.91251,0.00000,-0.007448,0.000000,0
865,36.041667,1817.0855,75.1018,624.8358,6.7413,66.59675,239.748,0.0000000,3.351032,7.9005,0.0000,5056.59960,0.00000,-0.007354,0.000000,0
866,36.083333,1819.8666,72.3815,624.2575,6.7511,66.92386,240.926,0.0000000,3.351032,7.8015,0.0000,5064.32482,0.00000,-0.007262,0.000000,0
867,36.125000,1822.6612,69.6479,623.6765,6.7610,67.24688,242.089,0.0000000,3.351032,7.7042,0.0000,5072.08772,0.00000,-0.007171,0.000000,0
868,36.166667,1825.4692,66.9012,623.0927,6.7710,67.56588,243.237,0.0000000,3.351032,7.6084,0.0000,5079.88778,0.00000,-0.007082,0.000000,0
869,36.208333,1828.2905,64.1417,622.5061,6.7810,67.88092,244.371,0.0000000,3.351032,7.5142,0.0000,5087.72455,0.00000,-0.006995,0.000000,0
870,36.250000,1831.1248,61.3693,621.9168,6.7911,68.19206,245.491,0.0000000,3.351032,7.4214,0.0000,5095.59758,0.00000,-0.006908,0.000000,0
871,36.291667,1833.9720,58.5843,621.3249,6.8012,68.49937,246.598,0.0000000,3.351032,7.3301,0.0000,5103.50646,0.00000,-0.006823,0.000000,0
872,36.333333,1836.8319,55.7869,620.7303,6.8113,68.80291,247.690,0.0000000,3.351032,7.2402,0.0000,5111.45067,0.00000,-0.006739,0.000000,0
873,36.375000,1839.7044,52.9772,620.1330,6.8215,69.10272,248.770,0.0000000,3.351032,7.1517,0.0000,5119.42987,0.00000,-0.006657,0.000000,0
874,36.416667,1842.5893,50.1553,619.5332,6.8317,69.39888,249.836,0.0000000,3.351032,7.0645,0.0000,5127.44353,0.00000,-0.006576,0.000000,0
875,36.458333,1845.4865,47.3214,618.9309,6.8420,69.69143,250.889,0.0000000,3.351032,6.9786,0.0000,5135.49134,0.00000,-0.006496,0.000000,0
876,36.500000,1848.3958,44.4757,618.3260,6.8523,69.98043,251.930,0.0000000,3.351032,6.8941,0.0000,5143.57279,0.00000,-0.006417,0.000000,0
877,36.541667,1851.3171,41.6182,617.7186,6.8627,70.26594,252.957,0.0000000,3.351032,6.8107,0.0000,5151.68751,0.00000,-0.006340,0.000000,0
878,36.583333,1854.2503,38.7491,617.1088,6.8731,70.54800,253.973,0.0000000,3.351032,6.7286,0.0000,5159.83512,0.00000,-0.006263,0.000000,0
879,36.625000,1857.1951,35.8687,616.4965,6.8836,70.82666,254.976,0.0000000,3.351032,6.6478,0.0000,5168.01519,0.00000,-0.006188,0.000000,0
880,36.666667,1860.1515,32.9769,615.8818,6.8940,71.10198,255.967,0.0000000,3.351032,6.5681,0.0000,5176.22733,0.00000,-0.006114,0.000000,0
881,36.708333,1863.1193,30.0740,615.2648,6.9046,71.37400,256.946,0.0000000,3.351032,6.4895,0.0000,5184.47116,0.00000,-0.006041,0.000000,0
882,36.750000,1866.0983,27.1600,614.6454,6.9151,71.64277,257.914,0.0000000,3.351032,0.0979,0.0000,5192.74631,0.00000,-0.000091,0.000000,0
883,36.791667,1869.0853,24.2383,614.0244,6.9257,71.38216,256.976,0.0000000,3.351032,-16.9905,0.0000,5201.04361,0.00000,0.015815,0.000000,0
884,36.833333,1872.0375,21.3506,613.4106,6.9362,70.22689,252.817,0.0000000,3.351032,-27.4791,0.0000,5209.24397,0.00000,0.025579,0.000000,0
885,36.875000,1874.9419,18.5097,612.8067,6.9465,69.09224,248.732,0.0000000,3.351032,-26.9929,0.0000,5217.31186,0.00000,0.025126,0.000000,0
886,36.916667,1877.7995,15.7145,612.2126,6.9567,67.97749,244.719,0.0000000,3.351032,-26.5229,0.0000,5225.24962,0.00000,0.024689,0.000000,0
887,36.958333,1880.6111,12.9644,611.6280,6.9666,66.88200,240.775,0.0000000,3.351032,-26.0682,0.0000,5233.05950,0.00000,0.024265,0.000000,0
888,37.000000,1883.3773,10.2586,611.0529,6.9764,65.80514,236.899,0.0000000,3.351032,-25.6285,0.0000,5240.74358,0.00000,0.023856,0.000000,0
889,37.041667,1886.0991,7.5963,610.4870,6.9861,64.74629,233.087,0.0000000,3.351032,-25.2031,0.0000,5248.30415,0.00000,0.023460,0.000000,0
890,37.083333,1888.7771,4.9768,609.9302,6.9956,63.70488,229.338,0.0000000,3.351032,-24.7915,0.0000,5255.74302,0.00000,0.023077,0.000000,0
891,37.125000,1891.4121,2.3994,609.3824,7.0049,62.68033,225.649,0.0000000,3.351032,-24.3932,0.0000,5263.06245,0.00000,0.022706,0.000000,0
892,37.166667,1894.0048,-0.1366,608.8433,7.0141,61.67211,222.020,0.0000000,3.351032,-24.0076,0.0000,5270.26422,0.00000,0.022347,0.000000,0
893,37.208333,1896.5557,-2.6318,608.3130,7.0232,60.67970,218.447,0.0000000,3.351032,-23.6341,0.0000,5277.35029,0.00000,0.022000,0.000000,0
894,37.250000,1899.0657,-5.0869,607.7911,7.0321,59.70260,214.929,0.0000000,3.351032,-23.2721,0.0000,5284.32236,0.00000,0.021663,0.000000,0
895,37.291667,1901.5352,-7.5025,607.2777,7.0409,58.74035,211.465,0.0000000,3.351032,-22.9215,0.0000,5291.18215,0.00000,0.021336,0.000000,0
896,37.333333,1903.9650,-9.8791,606.7725,7.0495,57.79248,208.053,0.0000000,3.351032,-22.5820,0.0000,5297.93142,0.00000,0.021020,0.000000,0
897,37.375000,1906.3556,-12.2175,606.2755,7.0580,56.85852,204.691,0.0000000,3.351032,-22.2525,0.0000,5304.57197,0.00000,0.020714,0.000000,0
898,37.416667,1908.7074,-14.5180,605.7865,7.0663,55.93811,201.377,0.0000000,3.351032,-21.9330,0.0000,5311.10495,0.00000,0.020416,0.000000,0
899,37.458333,1911.0213,-16.7813,605.3054,7.0745,55.03077,198.111,0.0000000,3.351032,-21.6235,0.0000,5317.53232,0.00000,0.020128,0.000000,0
900,37.500000,1913.2976,-19.0078,604.8321,7.0826,54.13614,194.890,0.0000000,3.351032,-21.3231,0.0000,5323.85544,0.00000,0.019848,0.000000,0
901,37.541667,1915.5369,-21.1982,604.3666,7.0905,53.25385,191.714,0.0000000,3.351032,-21.0317,0.0000,5330.07571,0.00000,0.019577,0.000000,0
902,37.583333,1917.7397,-23.3529,603.9086,7.0984,52.38351,188.581,0.0000000,3.351032,-20.7490,0.0000,5336.19454,0.00000,0.019314,0.000000,0
903,37.625000,1919.9065,-25.4723,603.4581,7.1060,51.52476,185.489,0.0000000,3.351032,-20.4747,0.0000,5342.21342,0.00000,0.019059,0.000000,0
904,37.666667,1922.0377,-27.5570,603.0150,7.1136,50.67728,182.438,0.0000000,3.351032,-20.2084,0.0000,5348.13353,0.00000,0.018811,0.000000,0
905,37.708333,1924.1339,-29.6073,602.5791,7.1210,49.84073,179.427,0.0000000,3.351032,-19.9497,0.0000,5353.95626,0.00000,0.018570,0.000000,0
906,37.750000,1926.1954,-31.6238,602.1505,7.1284,49.01481,176.453,0.0000000,3.351032,-15.4838,0.0000,5359.68267,0.00000,0.014413,0.000000,0
907,37.791667,1928.2268,-33.6159,601.7235,7.1356,48.55042,174.781,0.0113636,3.360987,-5.5727,26.7857,5365.32539,0.03182,0.005187,0.014544,0
908,37.833333,1930.2537,-35.5889,601.2597,7.1428,48.55042,174.781,0.0113636,3.384019,0.0000,26.7857,5370.95563,0.03182,-0.000000,0.014544,0
909,37.875000,1932.2806,-37.5508,600.7505,7.1499,48.55042,174.781,0.0113636,3.407052,0.0000,26.7857,5376.58587,0.03182,-0.000000,0.014544,0
910,37.916667,1934.3074,-39.5004,600.1963,7.1571,48.55042,174.781,0.0113636,3.430085,0.0000,26.7857,5382.21611,0.03182,-0.000000,0.014544,0
911,37.958333,1936.3343,-41.4367,599.5973,7.1643,48.55042,174.781,0.0113636,3.453118,0.0000,26.7857,5387.84635,0.03182,-0.000000,0.014544,0
912,38.000000,1938.3612,-43.3587,598.9539,7.1715,48.55042,174.781,0.0113636,3.476151,0.0000,26.7857,5393.47659,0.03182,-0.000000,0.014544,0
913,38.041667,1940.3881,-45.2654,598.2664,7.1787,48.55042,174.781,0.0113636,3.499183,0.0000,26.7857,5399.10683,0.03182,-0.000000,0.014544,0
914,38.083333,1942.4150,-47.1557,597.5351,7.1859,48.55042,174.781,0.0113636,3.522216,0.0000,26.7857,5404.73707,0.03182,-0.000000,0.014544,0
915,38.125000,1944.4419,-49.0287,596.7605,7.1931,48.55042,174.781,0.0113636,3.545249,0.0000,26.7857,5410.36730,0.03182,-0.000000,0.014544,0
916,38.166667,1946.4688,-50.8833,595.9429,7.2003,48.55042,174.781,0.0113636,3.568282,0.0000,26.7857,5415.99754,0.03182,-0.000000,0.014544,0
917,38.208333,1948.4956,-52.7187,595.0829,7.2075,48.55042,174.781,0.0113636,3.591314,0.0000,26.7857,5421.62778,0.03182,-0.000000,0.014544,0
918,38.250000,1950.5225,-54.5337,594.1809,7.2147,48.55042,174.781,0.0113636,3.614347,0.0000,26.7857,5427.25802,0.03182,-0.000000,0.014544,0
919,38.291667,1952.5494,-56.3275,593.2372,7.2219,48.55042,174.781,0.0113636,3.637380,0.0000,26.7857,5432.88826,0.03182,-0.000000,0.014544,0
920,38.333333,1954.5763,-58.0991,592.2526,7.2290,48.55042,174.781,0.0113636,3.660413,0.0000,26.7857,5438.51850,0.03182,-0.000000,0.014544,0
921,38.375000,1956.6032,-59.8475,591.2274,7.2362,48.55042,174.781,0.0113636,3.683446,0.0000,26.7857,5444.14874,0.03182,-0.000000,0.014544,0
922,38.416667,1958.6301,-61.5719,590.1622,7.2434,48.55042,174.781,0.0113636,3.706478,0.0000,26.7857,5449.77898,0.03182,-0.000000,0.014544,0
923,38.458333,1960.6570,-63.2712,589.0575,7.2506,48.55042,174.781,0.0113636,3.729511,0.0000,26.7857,5455.40922,0.03182,-0.000000,0.014544,0
924,38.500000,1962.6838,-64.9447,587.9140,7.2578,48.55042,174.781,0.0113636,3.752544,0.0000,26.7857,5461.03946,0.03182,-0.000000,0.014544,0
925,38.541667,1964.7107,-66.5914,586.7323,7.2650,48.55042,174.781,0.0113636,3.775577,0.0000,26.7857,5466.66970,0.03182,-0.000000,0.014544,0
926,38.583333,1966.7376,-68.2104,585.5129,7.2722,48.55042,174.781,0.0113636,3.798610,0.0000,26.7857,5472.29993,0.03182,-0.000000,0.014544,0
927,38.625000,1968.7645,-69.8009,584.2566,7.2794,48.55042,174.781,0.0113636,3.821642,0.0000,26.7857,5477.93017,0.03182,-0.000000,0.014544,0
928,38.666667,1970.7914,-71.3621,582.9640,7.2866,48.55042,174.781,0.0113636,3.844675,0.0000,26.7857,5483.56041,0.03182,-0.000000,0.014544,0
929,38.708333,1972.8183,-72.8931,581.6358,7.2938,48.55042,174.781,0.0113636,3.867708,0.0000,26.7857,5489.19065,0.03182,-0.000000,0.014544,0
930,38.750000,1974.8452,-74.3931,580.2726,7.3010,48.55042,174.781,0.0113636,3.890741,0.0000,26.7857,5494.82089,0.03182,-0.000000,0.014544,0
931,38.791667,1976.8721,-75.8613,578.8753,7.3081,48.55042,174.781,0.0113636,3.913774,0.0000,26.7857,5500.45113,0.03182,-0.000000,0.014544,0
932,38.833333,1978.8989,-77.2969,577.4446,7.3153,48.55042,174.781,0.0113636,3.936806,0.0000,26.7857,5506.08137,0.03182,-0.000000,0.014544,0
933,38.875000,1980.9258,-78.6992,575.9812,7.3225,48.55042,174.781,0.0113636,3.959839,0.0000,26.7857,5511.71161,0.03182,-0.000000,0.014544,0
934,38.916667,1982.9527,-80.0675,574.4858,7.3297,48.55042,174.781,0.0113636,3.982872,0.0000,26.7857,5517.34185,0.03182,-0.000000,0.014544,0
935,38.958333,1984.9796,-81.4009,572.9594,7.3369,48.55042,174.781,0.0113636,4.005905,5.3249,26.7857,5522.97209,0.03182,-0.004957,0.014544,0
936,39.000000,1987.0099,-82.7026,571.4078,7.3441,48.99416,176.379,0.0000000,4.014257,12.3048,0.0000,5528.61177,0.00000,-0.011454,0.000000,0
937,39.041667,1989.0620,-84.0217,569.8357,7.3514,49.57582,178.473,0.0000000,4.014257,13.8434,0.0000,5534.31208,0.00000,-0.012886,0.000000,0
938,39.083333,1991.1382,-85.3562,568.2453,7.3588,50.14777,180.532,0.0000000,4.014257,13.6105,0.0000,5540.07921,0.00000,-0.012669,0.000000,0
939,39.125000,1993.2380,-86.7059,566.6368,7.3662,50.71003,182.556,0.0000000,4.014257,13.3812,0.0000,5545.91204,0.00000,-0.012456,0.000000,0
940,39.166667,1995.3611,-88.0707,565.0103,7.3737,51.26287,184.546,0.0000000,4.014257,13.1590,0.0000,5551.80964,0.00000,-0.012249,0.000000,0
941,39.208333,1997.5071,-89.4501,563.3664,7.3814,51.80661,186.504,0.0000000,4.014257,12.9437,0.0000,5557.77069,0.00000,-0.012049,0.000000,0
942,39.250000,1999.6756,-90.8439,561.7053,7.3890,52.34151,188.429,0.0000000,4.014257,12.7343,0.0000,5563.79429,0.00000,-0.011854,0.000000,0
943,39.291667,2001.8662,-92.2521,560.0271,7.3968,52.86781,190.324,0.0000000,4.014257,12.5311,0.0000,5569.87943,0.00000,-0.011664,0.000000,0
944,39.333333,2004.0787,-93.6742,558.3323,7.4047,53.38576,192.189,0.0000000,4.014257,12.3336,0.0000,5576.02506,0.00000,-0.011481,0.000000,0
945,39.375000,2006.3125,-95.1101,556.6211,7.4126,53.89561,194.024,0.0000000,4.014257,-0.5278,0.0000,5582.23024,0.00000,0.000491,0.000000,0
946,39.416667,2008.5530,-96.5502,554.9048,7.4205,53.34178,192.030,0.0000000,4.014257,-17.1043,0.0000,5588.45366,0.00000,0.015921,0.000000,0
947,39.458333,2010.7594,-97.9685,553.2146,7.4284,52.47025,188.893,0.0000000,4.014257,-20.7771,0.0000,5594.58269,0.00000,0.019340,0.000000,0
948,39.500000,2012.9298,-99.3636,551.5520,7.4361,51.61036,185.797,0.0000000,4.014257,-20.5017,0.0000,5600.61151,0.00000,0.019084,0.000000,0
949,39.541667,2015.0645,-100.7358,549.9166,7.4436,50.76177,182.742,0.0000000,4.014257,-20.2346,0.0000,5606.54139,0.00000,0.018835,0.000000,0
950,39.583333,2017.1642,-102.0854,548.3082,7.4511,49.92414,179.727,0.0000000,4.014257,-19.9755,0.0000,5612.37384,0.00000,0.018594,0.000000,0
951,39.625000,2019.2292,-103.4128,546.7263,7.4584,49.09715,176.750,0.0000000,4.014257,-19.7236,0.0000,5618.11000,0.00000,0.018360,0.000000,0
952,39.666667,2021.2600,-104.7181,545.1707,7.4656,48.28051,173.810,0.0000000,4.014257,-19.4790,0.0000,5623.75093,0.00000,0.018132,0.000000,0
953,39.708333,2023.2569,-106.0017,543.6409,7.4727,47.47389,170.906,0.0000000,4.014257,-19.2418,0.0000,5629.29803,0.00000,0.017911,0.000000,0
954,39.750000,2025.2205,-107.2639,542.1367,7.4797,46.67702,168.037,0.0000000,4.014257,-19.0111,0.0000,5634.75244,0.00000,0.017696,0.000000,0
955,39.791667,2027.1510,-108.5048,540.6578,7.4865,45.88964,165.203,0.0000000,4.014257,-12.2161,0.0000,5640.11499,0.00000,0.011371,0.000000,0
956,39.833333,2029.0550,-109.7400,539.2103,7.4933,45.65902,164.372,-0.0121951,3.997911,-2.7675,-25.4237,5645.40374,-0.03415,0.002576,-0.013805,0
957,39.875000,2030.9566,-111.0025,537.7883,7.5000,45.65902,164.372,-0.0121951,3.974721,0.0000,-25.4237,5650.68596,-0.03415,-0.000000,-0.013805,0
958,39.916667,2032.8582,-112.2977,536.3961,7.5068,45.65902,164.372,-0.0121951,3.951531,0.0000,-25.4237,5655.96818,-0.03415,-0.000000,-0.013805,0
959,39.958333,2034.7598,-113.6247,535.0342,7.5135,45.65902,164.372,-0.0121951,3.928340,0.0000,-25.4237,5661.25040,-0.03415,-0.000000,-0.013805,0
960,40.000000,2036.6614,-114.9830,533.7034,7.5203,45.65902,164.372,-0.0121951,3.905150,0.0000,-25.4237,5666.53262,-0.03415,-0.000000,-0.013805,0
961,40.041667,2038.5630,-116.3719,532.4045,7.5270,45.65902,164.372,-0.0121951,3.881960,0.0000,-25.4237,5671.81483,-0.03415,-0.000000,-0.013805,0
962,40.083333,2040.4646,-117.7904,531.1381,7.5338,45.65902,164.372,-0.0121951,3.858770,0.0000,-25.4237,5677.09705,-0.03415,-0.000000,-0.013805,0
963,40.125000,2042.3662,-119.2379,529.9051,7.5405,45.65902,164.372,-0.0121951,3.835579,0.0000,-25.4237,5682.37927,-0.03415,-0.000000,-0.013805,0
964,40.166667,2044.2678,-120.7137,528.7058,7.5473,45.65902,164.372,-0.0121951,3.812389,0.0000,-25.4237,5687.66149,-0.03415,-0.000000,-0.013805,0
965,40.208333,2046.1694,-122.2168,527.5412,7.5540,45.65902,164.372,-0.0121951,3.789199,0.0000,-25.4237,5692.94370,-0.03415,-0.000000,-0.013805,0
966,40.250000,2048.0710,-123.7466,526.4117,7.5607,45.65902,164.372,-0.0121951,3.766009,0.0000,-25.4237,5698.22592,-0.03415,-0.000000,-0.013805,0
967,40.291667,2049.9726,-125.3020,525.3179,7.5675,45.65902,164.372,-0.0121951,3.742819,0.0000,-25.4237,5703.50814,-0.03415,-0.000000,-0.013805,0
968,40.333333,2051.8742,-126.8825,524.2606,7.5742,45.65902,164.372,-0.0121951,3.719628,0.0000,-25.4237,5708.79036,-0.03415,-0.000000,-0.013805,0
969,40.375000,2053.7758,-128.4871,523.2401,7.5810,45.65902,164.372,-0.0121951,3.696438,0.0000,-25.4237,5714.07257,-0.03415,-0.000000,-0.013805,0
970,40.416667,2055.6774,-130.1149,522.2571,7.5877,45.65902,164.372,-0.0121951,3.673248,0.0000,-25.4237,5719.35479,-0.03415,-0.000000,-0.013805,0
971,40.458333,2057.5790,-131.7651,521.3123,7.5945,45.65902,164.372,-0.0121951,3.650058,0.0000,-25.4237,5724.63701,-0.03415,-0.000000,-0.013805,0
972,40.500000,2059.4806,-133.4366,520.4058,7.6012,45.65902,164.372,-0.0121951,3.626867,0.0000,-25.4237,5729.91923,-0.03415,-0.000000,-0.013805,0
973,40.541667,2061.3822,-135.1288,519.5384,7.6080,45.65902,164.372,-0.0121951,3.603677,0.0000,-25.4237,5735.20145,-0.03415,-0.000000,-0.013805,0
974,40.583333,2063.2838,-136.8407,518.7105,7.6147,45.65902,164.372,-0.0121951,3.580487,0.0000,-25.4237,5740.48366,-0.03415,-0.000000,-0.013805,0
975,40.625000,2065.1854,-138.5712,517.9224,7.6215,45.65902,164.372,-0.0121951,3.557297,0.0000,-25.4237,5745.76588,-0.03415,-0.000000,-0.013805,0
976,40.666667,2067.0870,-140.3197,517.1747,7.6282,45.65902,164.372,-0.0121951,3.534107,0.0000,-25.4237,5751.04810,-0.03415,-0.000000,-0.013805,0
977,40.708333,2068.9886,-142.0849,516.4678,7.6350,45.65902,164.372,-0.0121951,3.510916,0.0000,-25.4237,5756.33032,-0.03415,-0.000000,-0.013805,0
978,40.750000,2070.8902,-143.8661,515.8019,7.6417,45.65902,164.372,-0.0121951,3.487726,0.0000,-25.4237,5761.61253,-0.03415,-0.000000,-0.013805,0
979,40.791667,2072.7918,-145.6622,515.1776,7.6485,45.65902,164.372,-0.0121951,3.464536,0.0000,-25.4237,5766.89475,-0.03415,-0.000000,-0.013805,0
980,40.833333,2074.6934,-147.4723,514.5950,7.6552,45.65902,164.372,-0.0121951,3.441346,0.0000,-25.4237,5772.17697,-0.03415,-0.000000,-0.013805,0
981,40.875000,2076.5950,-149.2955,514.0547,7.6619,45.65902,164.372,-0.0121951,3.418155,0.0000,-25.4237,5777.45919,-0.03415,-0.000000,-0.013805,0
982,40.916667,2078.4965,-151.1307,513.5567,7.6687,45.65902,164.372,-0.0121951,3.394965,0.0000,-25.4237,5782.74140,-0.03415,-0.000000,-0.013805,0
983,40.958333,2080.3981,-152.9769,513.1014,7.6754,45.65902,164.372,-0.0121951,3.371775,0.0000,-25.4237,5788.02362,-0.03415,-0.000000,-0.013805,0
984,41.000000,2082.2997,-154.8333,512.6891,7.6822,45.65902,164.372,-0.0121951,3.348585,0.0000,-25.4237,5793.30584,-0.03415,-0.000000,-0.013805,0
985,41.041667,2084.2013,-156.6986,512.3198,7.6889,45.65902,164.372,-0.0121951,3.325395,0.0000,-25.4237,5798.58806,-0.03415,-0.000000,-0.013805,0
986,41.083333,2086.1029,-158.5721,511.9940,7.6957,45.65902,164.372,-0.0121951,3.302204,0.0000,-25.4237,5803.87028,-0.03415,-0.000000,-0.013805,0
987,41.125000,2088.0045,-160.4525,511.7117,7.7024,45.65902,164.372,-0.0121951,3.279014,0.0000,-25.4237,5809.15249,-0.03415,-0.000000,-0.013805,0
988,41.166667,2089.9061,-162.3390,511.4730,7.7092,45.65902,164.372,-0.0121951,3.255824,4.9198,-25.4237,5814.43471,-0.03415,-0.004580,-0.013805,0
989,41.208333,2091.8133,-164.2411,511.2622,7.7159,46.06900,165.848,0.0000000,3.246312,11.7699,0.0000,5819.73247,0.00000,-0.010956,0.000000,0
990,41.250000,2093.7432,-166.1604,511.0604,7.7228,46.63984,167.903,0.0000000,3.246312,13.7344,0.0000,5825.09322,0.00000,-0.012785,0.000000,0
991,41.291667,2095.6969,-168.1034,510.8562,7.7297,47.21353,169.969,0.0000000,3.246312,13.8035,0.0000,5830.52020,0.00000,-0.012849,0.000000,0
992,41.333333,2097.6746,-170.0702,510.6495,7.7367,47.79013,172.044,0.0000000,3.246312,13.8738,0.0000,5836.01385,0.00000,-0.012914,0.000000,0
993,41.375000,2099.6764,-172.0611,510.4403,7.7438,48.36968,174.131,0.0000000,3.246312,13.9453,0.0000,5841.57443,0.00000,-0.012981,0.000000,0
994,41.416667,2101.7025,-174.0760,510.2285,7.7510,48.95224,176.228,0.0000000,3.246312,13.9767,0.0000,5847.20231,0.00000,-0.013010,0.000000,0
995,41.458333,2103.7529,-176.1152,510.0142,7.7583,49.53441,178.324,0.0000000,3.246312,13.8579,0.0000,5852.89780,0.00000,-0.012900,0.000000,0
996,41.500000,2105.8273,-178.1783,509.7973,7.7657,50.10707,180.385,0.0000000,3.246312,13.6273,0.0000,5858.66021,0.00000,-0.012685,0.000000,0
997,41.541667,2107.9254,-180.2649,509.5780,7.7731,50.67002,182.412,0.0000000,3.246312,13.1520,0.0000,5864.48833,0.00000,-0.012242,0.000000,0
998,41.583333,2110.0469,-182.3748,509.3562,7.7806,51.20306,184.331,0.0000000,3.246312,-2.9468,0.0000,5870.38135,0.00000,0.002743,0.000000,0
999,41.625000,2112.1673,-184.4835,509.1346,7.7881,50.42445,181.528,0.0000000,3.246312,-19.3431,0.0000,5876.27125,0.00000,0.018005,0.000000,0
1000,41.666667,2114.2530,-186.5578,508.9166,7.7955,49.59114,178.528,0.0000000,3.246312,-19.8733,0.0000,5882.06478,0.00000,0.018499,0.000000,0
1001,41.708333,2116.3042,-188.5977,508.7022,7.8028,48.76834,175.566,0.0000000,3.246312,-19.6246,0.0000,5887.76254,0.00000,0.018267,0.000000,0
1002,41.750000,2118.3213,-190.6038,508.4913,7.8100,47.95576,172.641,0.0000000,3.246312,-19.3830,0.0000,5893.36573,0.00000,0.018043,0.000000,0
1003,41.791667,2120.3048,-192.5765,508.2840,7.8170,47.15309,169.751,0.0000000,3.246312,-19.1484,0.0000,5898.87547,0.00000,0.017824,0.000000,0
